,hippieName
ZN197_HUMAN,1
CR3L2_HUMAN,1
ZN507_HUMAN,1
VAX1_HUMAN,1
CCD17_HUMAN,1
ACD_HUMAN,1
TA2R7_HUMAN,1
FBLI1_HUMAN,1
IP6K1_HUMAN,1
IKZF3_HUMAN,1
S61A1_HUMAN,1
MATR3_HUMAN,1
UCKL1_HUMAN,1
ZN473_HUMAN,1
NPAS4_HUMAN,1
UAP1_HUMAN,1
ATMIN_HUMAN,1
DUSTY_HUMAN,1
SPG21_HUMAN,1
RUXF_HUMAN,1
RPA1_HUMAN,1
B3GN8_HUMAN,1
LPP3_HUMAN,1
THOC6_HUMAN,1
MLX_HUMAN,1
F170A_HUMAN,1
TIFA_HUMAN,1
NU188_HUMAN,1
HM20B_HUMAN,1
ZN469_HUMAN,1
LOX12_HUMAN,1
CO3A1_HUMAN,1
P66A_HUMAN,1
DDR2_HUMAN,1
T2R41_HUMAN,1
ELOV7_HUMAN,1
TAF5_HUMAN,1
RT24_HUMAN,1
SYT4_HUMAN,1
SYNRG_HUMAN,1
S35A1_HUMAN,1
OSBP1_HUMAN,1
SE1L2_HUMAN,1
RPA2_HUMAN,1
TSR2_HUMAN,1
ELP3_HUMAN,1
STYL1_HUMAN,1
PRR5_HUMAN,1
DUS10_HUMAN,1
CP065_HUMAN,1
NR5A2_HUMAN,1
APOB_HUMAN,1
PLCB4_HUMAN,1
INT2_HUMAN,1
NU153_HUMAN,1
Z324B_HUMAN,1
PCDGK_HUMAN,1
CQ067_HUMAN,1
RBBP7_HUMAN,1
AACS_HUMAN,1
FCN2_HUMAN,1
KR133_HUMAN,1
MMAA_HUMAN,1
TCPZ_HUMAN,1
RT63_HUMAN,1
F116B_HUMAN,1
EXOS3_HUMAN,1
PMS1_HUMAN,1
CRTC2_HUMAN,1
CC88B_HUMAN,1
DYLT1_HUMAN,1
TCPG_HUMAN,1
SPEF1_HUMAN,1
PRR12_HUMAN,1
ZN720_HUMAN,1
PLIN5_HUMAN,1
PRDM6_HUMAN,1
PRDM1_HUMAN,1
MYOM2_HUMAN,1
LRCH3_HUMAN,1
ZN777_HUMAN,1
KCC1B_HUMAN,1
MTMRC_HUMAN,1
LUM_HUMAN,1
CLTR2_HUMAN,1
NXF3_HUMAN,1
SIAS_HUMAN,1
MTA3_HUMAN,1
NIBL2_HUMAN,1
LY66C_HUMAN,1
KYNU_HUMAN,1
AAT1_HUMAN,1
MET15_HUMAN,1
F105A_HUMAN,1
DNJB3_HUMAN,1
ZN363_HUMAN,1
AASD1_HUMAN,1
K1H1_HUMAN,1
SEMG1_HUMAN,1
AMOL2_HUMAN,1
NMT1_HUMAN,1
TNR6B_HUMAN,1
SH3G3_HUMAN,1
CRYAB_HUMAN,1
NBPFA_HUMAN,1
TSSK2_HUMAN,1
STON1_HUMAN,1
SETD6_HUMAN,1
RARG_HUMAN,1
LRC4B_HUMAN,1
PLPL1_HUMAN,1
LOXE3_HUMAN,1
ZN383_HUMAN,1
LTC4S_HUMAN,1
MALT1_HUMAN,1
FANCA_HUMAN,1
GNRR2_HUMAN,1
GSKIP_HUMAN,1
VA0E2_HUMAN,1
AGAP4_HUMAN,1
CCG1_HUMAN,1
RM17_HUMAN,1
MSLN_HUMAN,1
VWA3B_HUMAN,1
NFAC2_HUMAN,1
CD3E_HUMAN,1
A4GCT_HUMAN,1
GEMI8_HUMAN,1
TIM22_HUMAN,1
HYOU1_HUMAN,1
ZN131_HUMAN,1
RGMB_HUMAN,1
DBPA_HUMAN,1
HPS3_HUMAN,1
CAN5_HUMAN,1
YE013_HUMAN,1
GOG7B_HUMAN,1
CI091_HUMAN,1
CT452_HUMAN,1
RT07_HUMAN,1
BLCAP_HUMAN,1
ZN511_HUMAN,1
ADNP_HUMAN,1
ZSC30_HUMAN,1
UBX11_HUMAN,1
BACE2_HUMAN,1
FA78A_HUMAN,1
CO4A1_HUMAN,1
UIMC1_HUMAN,1
RN123_HUMAN,1
CB050_HUMAN,1
C19L1_HUMAN,1
PGP_HUMAN,1
CK042_HUMAN,1
MIER3_HUMAN,1
TNC18_HUMAN,1
SUH_HUMAN,1
YB044_HUMAN,1
TRI35_HUMAN,1
GASR_HUMAN,1
CTIF_HUMAN,1
ADA1B_HUMAN,1
TAGL2_HUMAN,1
S39A7_HUMAN,1
TMM89_HUMAN,1
P121A_HUMAN,1
TMC1_HUMAN,1
MBNL3_HUMAN,1
PIAS1_HUMAN,1
PSF2_HUMAN,1
VRK1_HUMAN,1
REM2_HUMAN,1
PLK2_HUMAN,1
NDUA1_HUMAN,1
HOT_HUMAN,1
RGAG1_HUMAN,1
WDR65_HUMAN,1
FKBP6_HUMAN,1
NEIL1_HUMAN,1
ANGE1_HUMAN,1
COPG1_HUMAN,1
BIG3_HUMAN,1
GA45A_HUMAN,1
ITAX_HUMAN,1
SPERI_HUMAN,1
NUBP2_HUMAN,1
DRB3_HUMAN,1
ACHB2_HUMAN,1
WDR18_HUMAN,1
ZFP62_HUMAN,1
EST1_HUMAN,1
DEN1B_HUMAN,1
GGTA1_HUMAN,1
LAIR2_HUMAN,1
CF134_HUMAN,1
SDHF1_HUMAN,1
CING_HUMAN,1
TN13B_HUMAN,1
K1C20_HUMAN,1
SYNC_HUMAN,1
HRH1_HUMAN,1
PDPR_HUMAN,1
HEMH_HUMAN,1
Z397O_HUMAN,1
TAF13_HUMAN,1
HELLS_HUMAN,1
RS9_HUMAN,1
SMS_HUMAN,1
TCPB_HUMAN,1
CXCL3_HUMAN,1
CPNE9_HUMAN,1
SCAR5_HUMAN,1
LAS2_HUMAN,1
VAMP7_HUMAN,1
MSHR_HUMAN,1
MUC1_HUMAN,1
SPTC2_HUMAN,1
LRIG3_HUMAN,1
HAUS4_HUMAN,1
CJ032_HUMAN,1
CDIPT_HUMAN,1
ARI3A_HUMAN,1
LST2_HUMAN,1
LRP1_HUMAN,1
WDR20_HUMAN,1
RL1D1_HUMAN,1
CY15A_HUMAN,1
SPRN_HUMAN,1
CYTM1_HUMAN,1
PUS7_HUMAN,1
BGH3_HUMAN,1
SHSA6_HUMAN,1
GSH1_HUMAN,1
FBX42_HUMAN,1
RB11A_HUMAN,1
RRAS_HUMAN,1
H2B1B_HUMAN,1
NDST4_HUMAN,1
PRGR_HUMAN,1
GILT_HUMAN,1
CA105_HUMAN,1
RSPO2_HUMAN,1
PKHA2_HUMAN,1
FAAH2_HUMAN,1
NB5R3_HUMAN,1
MRP1_HUMAN,1
WBS28_HUMAN,1
CATC_HUMAN,1
SYT11_HUMAN,1
MTMR6_HUMAN,1
CO040_HUMAN,1
CJ025_HUMAN,1
RWDD1_HUMAN,1
DPP2_HUMAN,1
POTEE_HUMAN,1
CC054_HUMAN,1
KCNG3_HUMAN,1
ROS1_HUMAN,1
GAR1_HUMAN,1
ZN282_HUMAN,1
ZIC4_HUMAN,1
PRPF3_HUMAN,1
TCP11_HUMAN,1
MOGS_HUMAN,1
CLC1B_HUMAN,1
EMP1_HUMAN,1
IL7RA_HUMAN,1
DRD5_HUMAN,1
GRHPR_HUMAN,1
SC6A3_HUMAN,1
OLFM4_HUMAN,1
ATRX_HUMAN,1
RT18A_HUMAN,1
STX19_HUMAN,1
AIF1_HUMAN,1
TRPV6_HUMAN,1
KCNS3_HUMAN,1
MK01_HUMAN,1
LSG1_HUMAN,1
BAP18_HUMAN,1
SO1C1_HUMAN,1
SUSD3_HUMAN,1
TYSY_HUMAN,1
T132D_HUMAN,1
WASH7_HUMAN,1
KANL1_HUMAN,1
EPHA4_HUMAN,1
HBM_HUMAN,1
TIGAR_HUMAN,1
CTDS2_HUMAN,1
UBP29_HUMAN,1
ACBD6_HUMAN,1
NAA10_HUMAN,1
HXB2_HUMAN,1
SELM_HUMAN,1
IL22_HUMAN,1
GCYB1_HUMAN,1
MMP10_HUMAN,1
FA70B_HUMAN,1
RL34_HUMAN,1
HFM1_HUMAN,1
BORG4_HUMAN,1
GAST_HUMAN,1
RFC2_HUMAN,1
SMUG1_HUMAN,1
CLCN7_HUMAN,1
SMRP1_HUMAN,1
NGAP_HUMAN,1
SH3K1_HUMAN,1
PRR14_HUMAN,1
PRP17_HUMAN,1
SPP2A_HUMAN,1
A20A5_HUMAN,1
PTN2_HUMAN,1
CCD80_HUMAN,1
KLF8_HUMAN,1
TYRO_HUMAN,1
TBCE_HUMAN,1
SYCP2_HUMAN,1
FBX22_HUMAN,1
HMGN2_HUMAN,1
KLRD1_HUMAN,1
SL9A8_HUMAN,1
IVD_HUMAN,1
DYN2_HUMAN,1
SND1_HUMAN,1
SRRM4_HUMAN,1
TOR1A_HUMAN,1
STXB3_HUMAN,1
PTN18_HUMAN,1
HECW2_HUMAN,1
ADAT2_HUMAN,1
ALX3_HUMAN,1
FA47B_HUMAN,1
EXOC7_HUMAN,1
N2DL3_HUMAN,1
XIAP_HUMAN,1
TMG2_HUMAN,1
TULP1_HUMAN,1
THA_HUMAN,1
CH3L2_HUMAN,1
TICN3_HUMAN,1
PRP39_HUMAN,1
MEN1_HUMAN,1
LACE1_HUMAN,1
PCDGM_HUMAN,1
ZMY17_HUMAN,1
CECR6_HUMAN,1
RL35A_HUMAN,1
TRI22_HUMAN,1
UBP30_HUMAN,1
GATA4_HUMAN,1
MBOA2_HUMAN,1
CB072_HUMAN,1
KIF1C_HUMAN,1
VSX2_HUMAN,1
DPM3_HUMAN,1
TBD_HUMAN,1
CX022_HUMAN,1
MUC13_HUMAN,1
NOL9_HUMAN,1
DPTOR_HUMAN,1
MARH4_HUMAN,1
ARSJ_HUMAN,1
CDK16_HUMAN,1
ZIK1_HUMAN,1
GXLT1_HUMAN,1
GP111_HUMAN,1
K1430_HUMAN,1
SNAA_HUMAN,1
EIF2D_HUMAN,1
PRA17_HUMAN,1
GPR84_HUMAN,1
MCLN2_HUMAN,1
CA159_HUMAN,1
1C06_HUMAN,1
MAGBA_HUMAN,1
BZW2_HUMAN,1
TTC9C_HUMAN,1
F176A_HUMAN,1
TBA8_HUMAN,1
PCDA1_HUMAN,1
TOPRS_HUMAN,1
USP9X_HUMAN,1
CCL21_HUMAN,1
CH073_HUMAN,1
EMAL1_HUMAN,1
SPB8_HUMAN,1
RL21_HUMAN,1
ZFYV1_HUMAN,1
CRBA4_HUMAN,1
EMC3_HUMAN,1
ZG16_HUMAN,1
RET_HUMAN,1
CASB_HUMAN,1
CE290_HUMAN,1
TPH1_HUMAN,1
GAB2_HUMAN,1
FGFR3_HUMAN,1
VPS41_HUMAN,1
RM40_HUMAN,1
CNDP2_HUMAN,1
SKI_HUMAN,1
RM36_HUMAN,1
GNA11_HUMAN,1
R51A1_HUMAN,1
SENP2_HUMAN,1
CDK2_HUMAN,1
SHRPN_HUMAN,1
SPT21_HUMAN,1
ACTBM_HUMAN,1
SC23B_HUMAN,1
SC22C_HUMAN,1
ABCG1_HUMAN,1
PRPH2_HUMAN,1
RDH11_HUMAN,1
DCAKD_HUMAN,1
PTN5_HUMAN,1
TSN11_HUMAN,1
MAS_HUMAN,1
ASIC4_HUMAN,1
TREF1_HUMAN,1
ADRB1_HUMAN,1
ADAS_HUMAN,1
CHSS2_HUMAN,1
APBB1_HUMAN,1
ENPP6_HUMAN,1
NR4A3_HUMAN,1
EMAL5_HUMAN,1
LY6H_HUMAN,1
TBL2_HUMAN,1
4ET_HUMAN,1
NRN1_HUMAN,1
RM54_HUMAN,1
FEZF2_HUMAN,1
GT253_HUMAN,1
CJ088_HUMAN,1
CO6A6_HUMAN,1
CP2AD_HUMAN,1
CD209_HUMAN,1
VWC2_HUMAN,1
HACD1_HUMAN,1
ZN155_HUMAN,1
CHK2_HUMAN,1
GAGE1_HUMAN,1
VAMP5_HUMAN,1
SERB_HUMAN,1
BRD8_HUMAN,1
ZN431_HUMAN,1
CXCR7_HUMAN,1
PHF20_HUMAN,1
RLBP1_HUMAN,1
BRI3B_HUMAN,1
CI163_HUMAN,1
ZMAT4_HUMAN,1
RBEL1_HUMAN,1
K2C7_HUMAN,1
4EBP1_HUMAN,1
TRI72_HUMAN,1
ARL15_HUMAN,1
CQ064_HUMAN,1
GAPR1_HUMAN,1
SPA5L_HUMAN,1
CBR1_HUMAN,1
ZNF20_HUMAN,1
RCN1_HUMAN,1
SLX1_HUMAN,1
ACTB_HUMAN,1
DCR1C_HUMAN,1
PHIP_HUMAN,1
URFB1_HUMAN,1
RBPJL_HUMAN,1
COX7B_HUMAN,1
ARP8_HUMAN,1
ABI2_HUMAN,1
SMCA5_HUMAN,1
CHIP_HUMAN,1
CN178_HUMAN,1
CTRB1_HUMAN,1
LSM4_HUMAN,1
GALE_HUMAN,1
USBP1_HUMAN,1
PRP4_HUMAN,1
SF3A2_HUMAN,1
TF2H1_HUMAN,1
CR032_HUMAN,1
SPY4_HUMAN,1
MMSA_HUMAN,1
UBP15_HUMAN,1
RL3_HUMAN,1
WDR49_HUMAN,1
PRC2C_HUMAN,1
ADTRP_HUMAN,1
ZN436_HUMAN,1
UT2_HUMAN,1
WISP1_HUMAN,1
ETV6_HUMAN,1
SPOC1_HUMAN,1
RNF26_HUMAN,1
ABHEA_HUMAN,1
HEXA_HUMAN,1
TGFB3_HUMAN,1
CD032_HUMAN,1
FOXH1_HUMAN,1
COG6_HUMAN,1
PGRC1_HUMAN,1
FA63B_HUMAN,1
CCG2_HUMAN,1
BIN2_HUMAN,1
SAMD8_HUMAN,1
TRM6_HUMAN,1
FA53A_HUMAN,1
ZPBP2_HUMAN,1
MP3B2_HUMAN,1
NMDE1_HUMAN,1
O4A16_HUMAN,1
CD79B_HUMAN,1
CSDE1_HUMAN,1
SQRD_HUMAN,1
RTN1_HUMAN,1
WDR17_HUMAN,1
MGAT1_HUMAN,1
ATX7_HUMAN,1
DDX21_HUMAN,1
FICD_HUMAN,1
SFXN4_HUMAN,1
RBM14_HUMAN,1
SCX_HUMAN,1
CJ082_HUMAN,1
CSN6_HUMAN,1
PLMN_HUMAN,1
RG9D3_HUMAN,1
MLH1_HUMAN,1
SCHI1_HUMAN,1
TF2H2_HUMAN,1
UBCP1_HUMAN,1
WDR7_HUMAN,1
SG494_HUMAN,1
F18B2_HUMAN,1
FBX11_HUMAN,1
NC2B_HUMAN,1
MED28_HUMAN,1
UD19_HUMAN,1
NMS_HUMAN,1
TMCO3_HUMAN,1
ADT1_HUMAN,1
APMAP_HUMAN,1
RGRF1_HUMAN,1
CBPD_HUMAN,1
DCAF7_HUMAN,1
STML1_HUMAN,1
SARCO_HUMAN,1
RHG25_HUMAN,1
CLD3_HUMAN,1
CKLF8_HUMAN,1
MIPEP_HUMAN,1
CCD78_HUMAN,1
SMRC2_HUMAN,1
ABHD1_HUMAN,1
S22A5_HUMAN,1
PUS3_HUMAN,1
ZNF99_HUMAN,1
AUTS2_HUMAN,1
TMX4_HUMAN,1
AKD1_HUMAN,1
XPP1_HUMAN,1
CD029_HUMAN,1
FAXC_HUMAN,1
GMPPB_HUMAN,1
AP1M2_HUMAN,1
C1RL_HUMAN,1
CLCKA_HUMAN,1
E2F3_HUMAN,1
ST2B1_HUMAN,1
ARV1_HUMAN,1
RSPO1_HUMAN,1
RUVB1_HUMAN,1
PDXD1_HUMAN,1
ATS12_HUMAN,1
VWA2_HUMAN,1
SPDYA_HUMAN,1
ZN331_HUMAN,1
SPNXD_HUMAN,1
MORN2_HUMAN,1
ENTP4_HUMAN,1
FOSL2_HUMAN,1
IKKB_HUMAN,1
TXLNA_HUMAN,1
MYBA_HUMAN,1
FGF19_HUMAN,1
PBX2_HUMAN,1
PERI_HUMAN,1
BRD3_HUMAN,1
SERP2_HUMAN,1
DPOD3_HUMAN,1
CP4FC_HUMAN,1
TSN10_HUMAN,1
CDHR1_HUMAN,1
SPSB1_HUMAN,1
DCPS_HUMAN,1
MC4R_HUMAN,1
HPTR_HUMAN,1
UBQL4_HUMAN,1
IQUB_HUMAN,1
RGF1A_HUMAN,1
IPPK_HUMAN,1
TLE3_HUMAN,1
GRM2_HUMAN,1
ZN738_HUMAN,1
EFC11_HUMAN,1
CERS6_HUMAN,1
UFO_HUMAN,1
SETD7_HUMAN,1
T2FA_HUMAN,1
S22A2_HUMAN,1
RM23_HUMAN,1
AES_HUMAN,1
PARP3_HUMAN,1
5HT7R_HUMAN,1
ADA1A_HUMAN,1
CLK1_HUMAN,1
CS066_HUMAN,1
LAGE3_HUMAN,1
ANGP2_HUMAN,1
QRIC2_HUMAN,1
BBS2_HUMAN,1
CLP1L_HUMAN,1
AOC2_HUMAN,1
KI21A_HUMAN,1
SPRE1_HUMAN,1
ETS1_HUMAN,1
LRRC4_HUMAN,1
HUMMR_HUMAN,1
IF1AY_HUMAN,1
ALG6_HUMAN,1
TCP4_HUMAN,1
SC5A6_HUMAN,1
CK054_HUMAN,1
RFA4_HUMAN,1
STK16_HUMAN,1
PIHD2_HUMAN,1
HTRA3_HUMAN,1
FBX25_HUMAN,1
S2547_HUMAN,1
LSMD1_HUMAN,1
ZN330_HUMAN,1
PRUN2_HUMAN,1
CI040_HUMAN,1
BRSK2_HUMAN,1
ATS2_HUMAN,1
VGLU3_HUMAN,1
CCNO_HUMAN,1
NOG1_HUMAN,1
MOS_HUMAN,1
KRI1_HUMAN,1
BACH_HUMAN,1
K2C72_HUMAN,1
ML12B_HUMAN,1
STYX_HUMAN,1
CSEN_HUMAN,1
EF1D_HUMAN,1
CH082_HUMAN,1
CG043_HUMAN,1
WFDC9_HUMAN,1
NSDHL_HUMAN,1
CC108_HUMAN,1
TRM2A_HUMAN,1
CD38_HUMAN,1
DVL3_HUMAN,1
F90A5_HUMAN,1
ZFY_HUMAN,1
HD_HUMAN,1
WDR41_HUMAN,1
ZN207_HUMAN,1
PSB2_HUMAN,1
CD320_HUMAN,1
HEXI2_HUMAN,1
PHLB1_HUMAN,1
BID_HUMAN,1
GCP4_HUMAN,1
FOXJ2_HUMAN,1
C1QT8_HUMAN,1
NLE1_HUMAN,1
WAC_HUMAN,1
PSB4_HUMAN,1
ODB2_HUMAN,1
TYRP1_HUMAN,1
NMB_HUMAN,1
TRDN_HUMAN,1
SRS11_HUMAN,1
DEMA_HUMAN,1
SGK1_HUMAN,1
IP3KC_HUMAN,1
PSPC1_HUMAN,1
CISD2_HUMAN,1
SCTR_HUMAN,1
CX7A2_HUMAN,1
TM100_HUMAN,1
TMM11_HUMAN,1
HYDIN_HUMAN,1
LMTK2_HUMAN,1
DISP1_HUMAN,1
ATAD5_HUMAN,1
REC8_HUMAN,1
PARI_HUMAN,1
MCM6_HUMAN,1
CRBB3_HUMAN,1
S2546_HUMAN,1
XRN2_HUMAN,1
LRC23_HUMAN,1
COX7R_HUMAN,1
ABC3G_HUMAN,1
WDR5_HUMAN,1
ZBT17_HUMAN,1
DYH12_HUMAN,1
IF4B_HUMAN,1
KV401_HUMAN,1
TREX1_HUMAN,1
MED23_HUMAN,1
RAM_HUMAN,1
MEIS3_HUMAN,1
ZN227_HUMAN,1
NRG4_HUMAN,1
HSF1_HUMAN,1
CDCA3_HUMAN,1
C5AR_HUMAN,1
BRSK1_HUMAN,1
SMG7_HUMAN,1
PCDBB_HUMAN,1
AKAP4_HUMAN,1
F192A_HUMAN,1
GORS1_HUMAN,1
RNPL1_HUMAN,1
RFIP1_HUMAN,1
MDR1_HUMAN,1
NU3M_HUMAN,1
SSH3_HUMAN,1
CKLF_HUMAN,1
DNJC2_HUMAN,1
EPPI_HUMAN,1
CC134_HUMAN,1
MMP13_HUMAN,1
JCAD_HUMAN,1
LSM12_HUMAN,1
CR020_HUMAN,1
PEMT_HUMAN,1
CA021_HUMAN,1
PDD2L_HUMAN,1
CRIS3_HUMAN,1
SBDS_HUMAN,1
TM63C_HUMAN,1
TIMP3_HUMAN,1
RPH3L_HUMAN,1
BRE1A_HUMAN,1
RPF2_HUMAN,1
MCRS1_HUMAN,1
REEP4_HUMAN,1
NIPA_HUMAN,1
CAPR2_HUMAN,1
Z385A_HUMAN,1
R144A_HUMAN,1
GNAI1_HUMAN,1
BATF3_HUMAN,1
IRX5_HUMAN,1
NFIA_HUMAN,1
CT160_HUMAN,1
NPY_HUMAN,1
SYNJ1_HUMAN,1
RNF14_HUMAN,1
DSE_HUMAN,1
ARY1_HUMAN,1
NHRF3_HUMAN,1
IL2RB_HUMAN,1
F262_HUMAN,1
PGPS1_HUMAN,1
SNX17_HUMAN,1
MTND_HUMAN,1
PPM1M_HUMAN,1
NUD19_HUMAN,1
CNST_HUMAN,1
THA11_HUMAN,1
FITM1_HUMAN,1
CALB2_HUMAN,1
RM21_HUMAN,1
KCNN1_HUMAN,1
RNK_HUMAN,1
DYH2_HUMAN,1
CP2A6_HUMAN,1
EMID1_HUMAN,1
ACOD_HUMAN,1
SOX15_HUMAN,1
ANPRA_HUMAN,1
RS13_HUMAN,1
RD23B_HUMAN,1
GP112_HUMAN,1
ITB7_HUMAN,1
RSBNL_HUMAN,1
AAMP_HUMAN,1
BORA_HUMAN,1
CC138_HUMAN,1
BSN_HUMAN,1
PDIP2_HUMAN,1
RS10L_HUMAN,1
FBXL3_HUMAN,1
EAF6_HUMAN,1
MIPO1_HUMAN,1
DHDDS_HUMAN,1
LENG9_HUMAN,1
MUTA_HUMAN,1
GPC5B_HUMAN,1
MTBP_HUMAN,1
RS3A_HUMAN,1
FA84A_HUMAN,1
PAR4_HUMAN,1
F18A1_HUMAN,1
RHXF1_HUMAN,1
TCPR1_HUMAN,1
RGS1_HUMAN,1
DDX31_HUMAN,1
ZNF34_HUMAN,1
SCAM4_HUMAN,1
KALRN_HUMAN,1
ARP3_HUMAN,1
COIA1_HUMAN,1
MEF2C_HUMAN,1
ARF3_HUMAN,1
RHAG_HUMAN,1
PLPL4_HUMAN,1
ABCG8_HUMAN,1
CNRG_HUMAN,1
TRI34_HUMAN,1
MUCL1_HUMAN,1
CC151_HUMAN,1
HIG1B_HUMAN,1
SRSF5_HUMAN,1
KS6A1_HUMAN,1
CX6A2_HUMAN,1
FHL2_HUMAN,1
FPGT_HUMAN,1
ERF3A_HUMAN,1
NOTC3_HUMAN,1
INSL6_HUMAN,1
PHX2B_HUMAN,1
DCAF8_HUMAN,1
OLFL3_HUMAN,1
CO061_HUMAN,1
DVL1L_HUMAN,1
ALG8_HUMAN,1
CASC5_HUMAN,1
SYCE3_HUMAN,1
NENF_HUMAN,1
RAN_HUMAN,1
TACC2_HUMAN,1
PSD1_HUMAN,1
TPIS_HUMAN,1
CHRC1_HUMAN,1
PHAR3_HUMAN,1
SYNEM_HUMAN,1
VGF_HUMAN,1
CATA_HUMAN,1
FKBP8_HUMAN,1
KRA81_HUMAN,1
S12A4_HUMAN,1
CP2S1_HUMAN,1
ZDHC6_HUMAN,1
TLX2_HUMAN,1
SDF2_HUMAN,1
RHG26_HUMAN,1
KLF10_HUMAN,1
SPC24_HUMAN,1
MYADM_HUMAN,1
COE2_HUMAN,1
TOP3A_HUMAN,1
SPTA1_HUMAN,1
CCND2_HUMAN,1
SH3R3_HUMAN,1
H2B1C_HUMAN,1
CQ085_HUMAN,1
RPB2_HUMAN,1
PIBF1_HUMAN,1
K2C1B_HUMAN,1
SPCS2_HUMAN,1
TTLL1_HUMAN,1
GBRG2_HUMAN,1
CTSRG_HUMAN,1
GOG8C_HUMAN,1
F190A_HUMAN,1
TMM74_HUMAN,1
MB211_HUMAN,1
CA2D3_HUMAN,1
RAB21_HUMAN,1
PABP1_HUMAN,1
EIF3I_HUMAN,1
NSG2_HUMAN,1
DHB13_HUMAN,1
PERQ1_HUMAN,1
ANGL6_HUMAN,1
ATRN1_HUMAN,1
FBX7_HUMAN,1
PABP5_HUMAN,1
PP1RB_HUMAN,1
PGRP1_HUMAN,1
FGF21_HUMAN,1
KLK2_HUMAN,1
REEP3_HUMAN,1
PP14D_HUMAN,1
KBTB7_HUMAN,1
DDI2_HUMAN,1
SYT14_HUMAN,1
F1142_HUMAN,1
IGFL1_HUMAN,1
F10A1_HUMAN,1
F193A_HUMAN,1
E2F6_HUMAN,1
STT3A_HUMAN,1
ARL2_HUMAN,1
TR1L1_HUMAN,1
HAT1_HUMAN,1
PITX2_HUMAN,1
DTX1_HUMAN,1
TX1B3_HUMAN,1
NDK7_HUMAN,1
SPG20_HUMAN,1
C1GLT_HUMAN,1
MS3L1_HUMAN,1
NHRF2_HUMAN,1
ZNF30_HUMAN,1
M4A6A_HUMAN,1
OSPT_HUMAN,1
TX261_HUMAN,1
SMCA4_HUMAN,1
RBCC1_HUMAN,1
JAK2_HUMAN,1
S14L4_HUMAN,1
KLF9_HUMAN,1
SFPA2_HUMAN,1
BD1L1_HUMAN,1
DESP_HUMAN,1
FABP5_HUMAN,1
PPM1L_HUMAN,1
SDF1_HUMAN,1
SAE1_HUMAN,1
TF3C3_HUMAN,1
HSP76_HUMAN,1
IQGA2_HUMAN,1
IFIH1_HUMAN,1
TRIM4_HUMAN,1
CCD97_HUMAN,1
MARH9_HUMAN,1
RL30_HUMAN,1
F120B_HUMAN,1
RPB4_HUMAN,1
TENR_HUMAN,1
ECI1_HUMAN,1
GBB4_HUMAN,1
HPS4_HUMAN,1
THOC1_HUMAN,1
SRBP2_HUMAN,1
CSTN3_HUMAN,1
NHLC3_HUMAN,1
CIR1_HUMAN,1
U2D2L_HUMAN,1
COBL_HUMAN,1
PDCL3_HUMAN,1
CEAM6_HUMAN,1
PLCB2_HUMAN,1
SLK_HUMAN,1
SYT12_HUMAN,1
ANGE2_HUMAN,1
ARMX2_HUMAN,1
PCDGH_HUMAN,1
ELMD1_HUMAN,1
GCH1_HUMAN,1
PZRN3_HUMAN,1
NJMU_HUMAN,1
YIPF3_HUMAN,1
GNAT1_HUMAN,1
C27C1_HUMAN,1
LSM1_HUMAN,1
IDHC_HUMAN,1
TM242_HUMAN,1
KSR1_HUMAN,1
RN166_HUMAN,1
TACO1_HUMAN,1
NDUA7_HUMAN,1
ZN596_HUMAN,1
MC5R_HUMAN,1
PHOP1_HUMAN,1
ZN638_HUMAN,1
LPP_HUMAN,1
IL11_HUMAN,1
IRX1_HUMAN,1
CP17A_HUMAN,1
SYTL3_HUMAN,1
SMG5_HUMAN,1
ANO4_HUMAN,1
T131L_HUMAN,1
RAB6B_HUMAN,1
OFCC1_HUMAN,1
SPG17_HUMAN,1
RIOK1_HUMAN,1
AMY2B_HUMAN,1
URAD_HUMAN,1
ARMC9_HUMAN,1
SIGL9_HUMAN,1
CCD60_HUMAN,1
AN32C_HUMAN,1
PRDX6_HUMAN,1
CK2N1_HUMAN,1
ECSCR_HUMAN,1
MEPE_HUMAN,1
THS7A_HUMAN,1
CEPT1_HUMAN,1
TPC12_HUMAN,1
TELO2_HUMAN,1
CLC4C_HUMAN,1
AT2B3_HUMAN,1
CO039_HUMAN,1
CCKAR_HUMAN,1
BNC2_HUMAN,1
PI4KA_HUMAN,1
LRCH1_HUMAN,1
ITA7_HUMAN,1
OPA3_HUMAN,1
NKRF_HUMAN,1
CQ097_HUMAN,1
EMID2_HUMAN,1
NMDE4_HUMAN,1
GMPR2_HUMAN,1
FNDC4_HUMAN,1
IQCF5_HUMAN,1
NFRKB_HUMAN,1
PLD2_HUMAN,1
SPC25_HUMAN,1
MA1B1_HUMAN,1
NEK7_HUMAN,1
LGAT1_HUMAN,1
NCOA1_HUMAN,1
T2R13_HUMAN,1
TM192_HUMAN,1
PK3CB_HUMAN,1
OMP_HUMAN,1
IGJ_HUMAN,1
SCOT1_HUMAN,1
GPV_HUMAN,1
FPR2_HUMAN,1
P20D2_HUMAN,1
OLR1_HUMAN,1
ASB4_HUMAN,1
SPTB1_HUMAN,1
RIPK3_HUMAN,1
TTC40_HUMAN,1
GAGD2_HUMAN,1
ATD3C_HUMAN,1
MMP9_HUMAN,1
DSN1_HUMAN,1
TIGD5_HUMAN,1
STK33_HUMAN,1
CHD9_HUMAN,1
